id,lat,long
"408225BPel - Pella royal palace (Pella)",40.7658,22.518
"408225GArc - Archontiko tumuli (Pella)",40.786,22.467
"408239GAmp - Kasta tomb (Amphipolis)",40.8391,23.8628
"409225GTou - Toumba Mak. tombs (Kilkis)",40.9452,22.5428
"364224CDir - Diros cave (Lakonia)",36.6383,22.3806
"364224CKal - Kalamakia cave (Lakonia)",36.637,22.364
"377273SMyk - Mykalessian Zeus? T. (Ionia)",37.7015,27.3284
"376272UThe - Thebai (Ionia)",37.632,27.155
"384239EPan - Panagitsa Portaiitissa EC church (Euboea)",38.4029,23.8976
"389230UFra - Frangoklissia site (Euboea)",38.9179,23.0263
"389230UVig - Vigla site (Euboea)",38.917,23.017
"389230XKhi - Kherronisi site (Euboea)",38.9012,22.9609
"392236FHel - Helleniko tower (Skopelos)",39.2016,23.604
"371245XKas - Kastro tis Grias site (Seriphos)",37.1441,24.4605
"376229BAAd - Tiryns dam (Argolid)",37.6084,22.8454
"376229FAAd - Ag. Adrianos fort (Argolid)",37.6029,22.8586
"376229XPIl - Profitis Ilias sanct. (Argolid)",37.6032,22.8748
"385236FMan - Manika exc. (Euboea)",38.498,23.626
"386237XAIl - Proph. Ilias site (Euboea)",38.562,23.65
"388232XPal - Palaiokhori site (Euboea)",38.818,23.24
"390233XHel - Ag. Nikolaos site (Euboea)",39.0155,23.346
"368270EAgT - Ag. Thomas EC basilica (Kos)",36.7526,26.9891
"377243STre - Treis Ammoudies sanct. (Kea)",37.6745,24.3297
"390233UKas - Kastradaki site (Euboea)",39.0056,23.3522
"410232UPal - Lachanas Paliokastro site (Thessaloniki)",40.9609,23.1859
"400238UKoc - Kochi site (Halkidiki)",40.073,23.788
"402238EDia - Diaporos EC Basilica (Halkidiki)",40.2189,23.7839
"403238UPal - Palaiopyrgos site (Halkidiki)",40.3465,23.7939
"409234XTer - Terpni Paliokastro exc. (Serres)",40.9055,23.4452
"409235XTer - Terpni Mak Tomb (Serres)",40.9082,23.4597
"411237FAPn - Ag. Pneuma site (Serres)",41.108,23.678
"411237XDap - Daphnoudi site (Serres)",41.0585,23.747
"409234UNik - Nikoklei site (Serres)",40.935,23.424
"380234FPyr - Pyrgari Tower (Attica)",38.02637,23.3929
"380234FRDo - Rachi Doskouri fort (Attica)",38.0416,23.3756
"403231UNSi - Nea Silata site (Halkidiki)",40.3262,23.1245
"383233UTou - Toumpi site (Boeotia)",38.3437,23.2752
"384230FLyk - Lykofio (Boeotia)",38.36,23.066
"384233UHyl - Hylai (Boeotia)",38.4108,23.2787
"374253FLin - Lino Tower (Mykonos)",37.4242,25.344
"374253FPor - Portes tower (Mykonos)",37.4245,25.337
"374244FAsp - Aspra Kelia (Kythnos)",37.4282,24.3801
"374244FPyr - Pyrgos (Kythnos)",37.4136,24.4145
"374244SDem - Demeter Sanctuary (Kythnos)",37.4064,24.3972
"374244UKas - Kastella site (Kythnos)",37.358,24.3872
"374244XMar - Maroulas site (Kythnos)",37.447,24.431
"374245QSko - Skouries (Kythnos)",37.4097,24.4798
"386216UAGe - Ag. Georgios site (Aitolia)",38.607,21.6184
"389214SStr - Strongylo (Aitolia)",38.8652,21.3552
"389213XSar - Sardinia site (Aitolia)",38.878,21.23
"390211FAgr - Agrilies fort (Aitolia)",39.048,21.109
"390212XLia - Liapokhori (Aitolia)",39.0254,21.1829
"390215XTso - Tsouka fort (Evrytania)",38.9835,21.541
"391212XPhl - Phloriada site (Aitolia)",39.118,21.186
"391212XSol - Solomos site (Aitolia)",39.0823,21.2
"368271UPel - Pele site (Kos)",36.8399,27.1426
"379216XPor - Portes site (Achaia)",37.929,21.579
"381216GKal - Kalamaki  cemetery exc. (Achaia)",38.1,21.62
"388209XLyk - Lykoniko site (Akarnania)",38.837,20.927
"389209SMag - Magoula temple (Akarnania)",38.9094,20.91093
"389218XKla - Klavsi church (Evrytania)",38.8677,21.758
"391211SIdo - Idomene Minor (Aitolia)",39.064,21.106
"391211XKas - Kastriotissa site (Aitolia)",39.083,21.119
"384214FTre - Treis Ekklesies fort (Aitolia)",38.413,21.389
"384221UTri - Trizonia site (Phokida)",38.3732,22.0669
"385218FRig - Rigani site (Aitolia)",38.481,21.769
"385222UPha - Phalika (Phokida)",38.4916,22.219
"385222XLid - Lidoriki site (Phokida)",38.5208,22.1945
"386216STax - Taxiarkhis (Aitolia)",38.6094,21.6495
"386216UPhy - Phystion (Aitolia)",38.606,21.581
"386218XPer - Perista site (Aitolia)",38.6399,21.7915
"386221UKli - Klima site (Phokida)",38.574,22.141
"386221UPen - Pentagioi site (Phokida)",38.5967,22.0684
"386232XRac - Rachi site (Phthiotida)",38.6126,23.1666
"388218UKar - Karpenisi site (Evrytania)",38.905,21.798
"389215XAVa - Ag. Vasileios site (Aitolia)",38.89,21.5452
"389225UAvl - Avlaki site (Phthiotida)",38.908,22.522
"390219FPal - Palaiokastro (Phthiotida)",38.987,21.895
"409242FKat - Kato Khortokopi site (Kavala)",40.9373,24.2041
"388217UASo - Agios Sostis site (Evrytania)",38.8165,21.7244
"390215UVou - Voulpi site (Evrytania)",39.0393,21.5333
"352255CTra - Trapeza cave (Lasithi)",35.1977,25.4933
"352255XAan - Ag. Anna site (Lasithi)",35.196,25.495
"352255XKas - Kastellos exc. (Lasithi)",35.1976,25.4977
"353245UVry - Vrysina (Rethymno)",35.3118,24.4966
"353252XVly - Vlychia exc. (Iraklio)",35.2923,25.1643
"356241SLer - Lera (Chania)",35.5903,24.1026
"356241SPan - Panagia Arkoudiotissa (Chania)",35.59,24.1458
"386223FSig - Sigditsa fort (Phokida)",38.578,22.345
"353245EGou - Goulediana EC basilica (Rethymno)",35.2763,24.511
"379237HZea - Zea harbor (Piraeus)",37.9384,23.6504
"366289ULyd - Lydai (Lycia)",36.622,28.8576
"350250XApe - Apesokari exc. (Irakleio)",35.0045,24.9489
"350260XMGi - Makry Gialos villa exc. (Lasithi)",35.0377,25.9672
"351270XAGi - Ag. Giorgios Tourtouloi villa exc. (Lasithi)",35.1249,26.9742
"350260BMak - Makrygialos (Lasithi)",35.0363,25.9718
"352261XRiz - Achladia Minoan villa  (Lasithi)",35.1692,26.0719
"350256UMyr - Myrtos site (Lasithi)",35.0038,25.5823
"350256XFou - Fournou Kefala Myrtos exc. (Lasithi)",35.0067,25.6093
"350256XMyr - Pyrgos Myrtos exc. (Lasithi)",35.0069,25.5904
"351261SXik - Xikefalo peak sanctuary (Lasithi)",35.0919,26.1316
"351263STra - Traostalos peak sanctuary (Lasithi)",35.1265,26.2671
"352260XPap - Papadiokambos exc. (Lasithi)",35.2246,26.0413
"352262SMod - Modi peak sanctuary (Lasithi)",35.1865,26.2064
"352263SPet - Petsofas peak sanctuary (Lasithi)",35.187,26.2788
"353256XAna - Anavlokhos site (Lasithi)",35.254,25.5719
"380237SIob - Iobacchoi clubhouse (Athens)",37.9715,23.7213
"350248XKam - Kamilari tholos (Irakleio)",35.0453,24.7869
"353243XFyl - Fylaki tholos (Chania)",35.3183,24.3168
"353253XNir - Nirou Khani exc. (Iraklio)",35.331,25.2508
"353255XBou - Boufos exc. (Lasithi)",35.3087,25.5285
"354241XSty - Stylos tholos (Chania)",35.4495,24.1272
"354247XMar - Margarites tholos (Chania)",35.366,24.6928
"354247XMal - Maleme tholos (Chania)",35.5236,23.8327
"354247XApo - Apodoulou exc. (Rethymno)",35.161,24.7231
"355237UTri - Trialonia site (Chania)",35.4501,23.7246
"393219XGeo - Georgikon tholos (Karditsa)",39.3275,21.852
"368226XASt - Ag. Stefanos exc. (Lakonia)",36.8263,22.6325
"381233FVat - Vathykhori square tower (West Attica)",38.1108,23.2723
"381233FVth - Vathykhori round tower (West Attica)",38.115,23.2622
"384238FAPa - Ag. Paraskevi site (Euboea)",38.552,23.651
"390268UKan - Kanai (Aiolis)",39.027,26.8214
"386272UMel - Melanpagos (Aiolis)",38.5657,27.1606
"382270UOro - Oroanna (Ionia)",38.23,26.976
"416278UBiz - Bizye (Thrace)",41.5737,27.7693
"394226FPal - Palaiokastro Myras (Larisa)",39.4163,22.5707
"401212XKas - Kastri exc. (Grevena)",40.0692,21.2083
"402214UAGe - Ag. Georgios site (Grevena)",40.1977,21.399
"387161PHip - Hipponion/Vibo Valentia (Magna Graecia)",38.6711,16.1079
"407358PAma - Amaseia (Pontus)",40.6586,35.8349
"352236UBie - Biennos (Chania)",35.2389,23.579
"349257IChr - Chryse island (Lasithi)",34.8779,25.6986
"447121USpi - Spina (Etruria)",44.6943,12.1025
"431176UNar - Narona (Illyria)",43.0803,17.628
"428178IMel - Melite (Illyria)",42.7283,17.6697
"416230UTio - Tios (Pontus)",41.5682,32.0344
"431423RCol - Colchis (Pontus)",42.12,42.28
"409384UKer - Kerasous (Pontus)",40.9197,38.3882
"355126ILop - Lopadousa (Sicily)",35.5026,12.6077
"361000LPHe - Pillars of Hercules",36.123,-5.3464
"360143IGau - Gaulos (Malta)",36.0329,14.2915
"358106UHad - Hadrumetum (Tunisia)",35.8258,10.6387
"371101UUti - Utica (Tunisia)",37.0565,10.0623
"412131LKir - Kirkaion (Italy)",41.2301,13.0827
"368119IKos - Kossyra (Sicily)",36.828,11.944
"241329UEle - Elephantine (Egypt)",24.0848,32.886
"271307REgy - Aigyptos (Egypt)",27.1,30.7
"130350REth - Aethiopia (Africa)",13.01,35.01
"385306USyn - Synnada (Phrygia)",38.533,30.55
"392306UMet - Metropolis (Phrygia)",39.1713,30.6281
"300070RLib - Libya (Africa)",32.01,10.01
"475310RSky - Scythia (Pontus)",47.5,31.01
"431162IIss - Issa (Adriatic)",43.061,16.182
"383312UAnt - Antiocheia (Pisidia)",38.3048,31.1884
"361359USel - Seleukeia Pieria (Syria)",36.1222,35.9347
"331445USel - Seleukeia (Mesopotamia)",33.101,44.5263
"405268ULys - Lysimacheia (Thrace)",40.5114,26.769
"443083RLig - Liguria (Italy)",44.3,8.3
"457120REne - Enetoi (Italy)",45.7,12.01
"366362UMyr - Myriandros (Syria)",36.522,36.056
"370379UZeu - Zeugma/Thapsakos? (Kyrrestike)",37.048,37.8768
"353403WEup - Euphrates R. (Mesopotamia)",35.2791,40.2708
"377270INar - Narthekis island (Ionia)",37.6918,27.0168
"371152FEpi - Epipolai fort (Sicily)",37.0912,15.222
"381239GPla - Plataean Tumulus (Marathon)",38.1232,23.949
"417125ULav - Lavinium (Latium)",41.6564,12.4793
"421170WAdr - Adriatic Sea (Italy)",42.09,16.95
"409115WTyr - Tyrrhenian Sea (Italy)",40.9,11.5
"450120WEri - Eridanos/Padus R. (Italy)",44.9753,12.0293
"400262WSim - Simoeis R. (Troad)",39.9617,26.248
"381237LHar - Harma hill (Attica)",38.1402,23.6585
"390221UKti - Kelathara? (Thessaly)",39.118,22.0934
"370255FIro - Irokastro (Naxos)",36.966,25.5356
"369256XDas - Daskalio (Keros)",36.8876,25.604
"390224UPra - Pras (Phthiotida)",38.9589,22.4418
"389014IPit - Pityoussa (Baleares)",38.907,1.436
"411127IKir - Aiaia/Isle of Circe (mythical)",41.1,12.75
"428103IAit - Aithale island (Italy)",42.782,10.303
"348485UEcb - Ekbatana (Persia)",34.8054,48.5166
"382218XMyg - Mygdalia exc. (Achaia)",38.1875,21.7761
"380221PLou - Lousoi (Achaia)",37.9698,22.1063
"374223XAPa - Artemis Lykoatis sanctuary exc. (Arcadia)",37.4355,22.2542
"377225LKef - Kefalovrysi tower (Argolid)",37.6933,22.4847
"383237EKoi - Koimesis Theotokou ch. (Oropos)",38.2982,23.7491
"383204XKas - Homer's Ithaca?? (Kefallenia)",38.293,20.426
"324231IPla - Platea? island (Libya)",32.398,23.127
"344358UTri - Tripolis (Phoenicia)",34.449,35.812
"408143UHer - Herculaneum (Campania)",40.806,14.3473
"402167UHer - Herakleia (Campania)",40.2201,16.6692
"377272UMel - Melia? (Ionia)",37.7096,27.22
"374272SPos - Poseidion sanct. (Ionia)",37.354,27.1922
"369390UCar - Carrhae (Syria)",36.864,39.031
"375385USam - Samosata (Commagene)",37.526,38.53
"376224FSko - Skopi tower (Arkadia)",37.5625,22.3993
"376224FTry - Tryfoni tower (Arkadia)",37.6123,22.4492
"378226FPal - Paliopyrgos tower (Arkadia)",37.79355,22.6398
"378226FKKo - Kastro Kourounas (Argolid)",37.7506,22.5918
"376226FZog - Pyrgos tower (Argolid)",37.5825,22.629
"376225FTou - Tourniki tower (Argolid)",37.5914,22.5325
"376226FGai - Gaidourovouni tower (Argolid)",37.5977,22.5536
"376227FVar - Varda tower (Argolid)",37.6477,22.6723
"376227FVAk - Varda Akovas tower (Argolid)",37.6383,22.6725
"377228FALi - Ai Lias fort (Argolid)",37.7404,22.7697
"377227FFic - Fichti blockhouse (Argolid)",37.7212,22.7278
"377227FLim - Limiko blockhouse (Argolid)",37.74423,22.7207
"378227FAne - Anemomylos tower (Korinthia)",37.7774,22.7447
"377228FPyr - Pyrgouthi tower (Argolid)",37.7125,22.8251
"377229FDra - Dragatoura tower (Korinthia)",37.7462,22.8593
"378229FKas - Kastraki tower (Korinthia)",37.7758,22.8868
"152396UAdo - Adoulis (Red Sea)",15.2565,39.6361
"141387UAxu - Axum (Ethiopia)",14.1315,38.719
"169337UMer - Meroe (Ethiopia)",16.938,33.7104
"262342UMyo - Myos Hormos (Red Sea)",26.1567,34.2421
"239355UBer - Berenike (Red Sea)",23.911,35.472
"000393URha - Rhapta (Red Sea)",-6.819,39.2882
"300740RInd - India (Asia)",30,74
"340670RBac - Bactria region (Asia)",36.768,66.901
"145440RSab - Sabaeans tribe (Arabia)",14.5,44
"130450RHim - Himyarites tribe (Arabia)",13,45
"295540RPer - Persia (Asia)",29.5,54
"355480RMed - Media (Asia)",35.5,48
"380387RCom - Commagene region (Asia)",37.98,38.74
"280400RAra - Arabia region (Asia)",28,40
"298353RNab - Nabataea tribe (Arabia)",29.8,35.3
"025450RAza - Azania region (Indian Ocean)",2.5,45
"299339RSin - Sinai region (Egypt)",29.9,33.9
"073805ITap - Taprobane island (Asia)",7.3,80.5
"195372RTro - Trogodytike region (Red Sea)",19.5,37.2
"150490RHad - Hadramitai tribe  (Arabia)",15,49
"335360RCSy - Coele Syria region (Asia)",33.5,36
"346437WTig - Tigris R (Mesopotamia)",34.5971,43.702
"302532UPas - Pasargadai (Persia)",30.1939,53.1672
"241329USye - Syene (Egypt)",24.0811,32.898
"325209UBar - Barke/Ptolemais (Libya)",32.4983,20.8928
"321201UEue - Euesperides/Berenike (Libya)",32.114,20.063
"335363UDam - Damascus (Syria)",33.509,36.311
"325206UTau - Taucheira/Arsinoe (Libya)",32.539,20.5677
"300326UArs - Arsinoe (Red Sea)",29.98,32.555
"399446UArt - Artaxata (Armenia)",39.8865,44.5794
"397443RArm - Armenia (Asia)",39.702,44.298
"391454WAra - Araxes R (Armenia)",39.0809,45.4002
"346383UPal - Palmyra (Syria)",34.5507,38.2688
"347407UDur - Dura-Europos (Syria)",34.747,40.73
"365379UHie - Hierapolis (Syria)",36.527,37.9477
"362440UArb - Arbela (Mesopotamia)",36.191,44.009
"419329UKyt - Kytoros (Pontus)",41.8574,32.8554
"363300UMyr - Myra (Lycia)",36.259,29.9853
"362299UAnd - Andriake (Lycia)",36.2229,29.9456
"362296UAnt - Antiphellos (Lycia)",36.1999,29.6349
"362298UApe - Aperlai (Lycia)",36.159,29.783
"398305UDor - Dorylaion (Phrygia)",39.784,30.529
"392296UAiz - Aizanoi (Phrygia)",39.2011,29.6097
"377305USag - Sagalassos (Pisidia)",37.6772,30.5179
"393316SPes - Pessinous (Phrygia)",39.3314,31.5832
"376323ULys - Lystra (Lykaonia)",37.6017,32.3384
"375324RLyk - Lykaonia (Phrygia)",37.5,32.4
"373334UDer - Derbe (Lykaonia)",37.3492,33.3617
"367359WIss - Gulf of Issos (Syria)",36.65,35.9
"401330RGal - Galatia (Anatolia)",40.1,33
"412302UKal - Kalpe (Pontus)",41.1501,30.1958
"409312RMar - Mariandynoi (Pontus)",40.86,31.2
"408365WLyk - Lykos river (Bithynia)",40.7519,36.517
"412314WLyk - Lykos river (Pontus)",41.2497,31.4315
"417324UAma - Amastris (Pontus)",41.7495,32.3868
"420334UKar - Karambis (Pontus)",42.013,33.369
"404366UCom - Comana (Pontus)",40.3575,36.6387
"383363UCom - Comana (Cappadocia)",38.328,36.3258
"363322UIot - Iotape (Cilicia)",36.3198,32.2359
"367331UAdr - Adrassos (Cilicia)",36.698,33.068
"366330UPhi - Philadelpheia (Commagene)",36.6215,33.028
"366339UDio - Diokaisareia (Cilicia)",36.5806,33.9248
"378143UHer - Herbita (Sicily)",37.75,14.25
"377150LAit - Aitna Mt. (Sicily)",37.748,15.001
"372359UAna - Anazarbos (Cilicia)",37.2507,35.903
"325365UBos - Bostra (Syria)",32.5177,36.4817
"387355UMaz - Mazaka/Caesaria (Cappadocia)",38.7207,35.4881
"361333UKel - Kelenderis (Cilicia)",36.1439,33.3234
"361330UArs - Arsinoe (Cilicia)",36.093,33.022
"365320UKor - Korakesion (Pamphylia)",36.5365,31.9936
"370356WPyr - Pyramos river (Cilicia)",36.9552,35.6237
"370356UMop - Mopsouestia (Cilicia)",36.9576,35.6237
"391231FMyl - Mylos fort (Magnesia)",39.092,23.0591
"379410UKot - Kotyora (Pontus)",40.98,37.877
"406143ICap - Kapreai island (Italy)",40.5579,14.2623
"368296UOin - Oinoanda (Lycia)",36.8037,29.5529
"000000LNys - Nysa Mt.? (Egypt)",28.539,33.975
"365342UEla - Elaioussa Sebaste (Cilicia)",36.4815,34.1744
"326358UAbi - Abila/Seleukia (Syria)",32.6823,35.868
"340356WAdo - Adonis river (Phoenicia)",34.0633,35.6522
"319359UPhi - Philadelpheia (Syria)",31.9551,35.9346
"316348UEle - Eleutheropolis (Palestine)",31.6077,34.8941
"317352UBet - Bethlehem (Palestine)",31.7122,35.2021
"326349UDor - Dor(a) (Phoenicia)",32.6175,34.9169
"318349UNik - Emmaus/Nicopolis (Palestine)",31.8392,34.9894
"353359UGab - Gabala (Syria)",35.3616,35.9243
"326356UGad - Gadara/Pompeia (Syria)",32.6559,35.6781
"329357UGam - Gamala (Syria)",32.9012,35.7373
"322358UGer - Gerasa/Antiochia ad Chrysorhoam (Syria)",32.2812,35.8914
"315351UHeb - Hebron (Palestine)",31.5243,35.1085
"318354UHie - Hierichous (Palestine)",31.87,35.4438
"318347UIam - Iamneia (Palestine)",31.878,34.7322
"312347RIdu - Idumaea (Palestine)",31.25,34.75
"328352UIot - Iotapata (Palestine)",32.8322,35.2775
"316353UIud - Iudaea (Palestine)",31.6988,35.3063
"325358UKap - Kapitolias (Syria)",32.5985,35.8584
"328355UKap - Kapharnaoum (Palestine)",32.881,35.5753
"319348ULyd - Lydda/Diospolis (Palestine)",31.9509,34.893
"315356UMac - Machairous (Syria)",31.5673,35.6241
"310350UMam - Mampsis (Palestine)",31.0252,35.0649
"322352UNea - Neapolis (Palestine)",32.2165,35.2629
"332356UPan - Paneas/Caesarea Philippi (Palestine)",33.2479,35.6931
"324356UPel - Pella/Berenice (Syria)",32.4495,35.6158
"322351USeb - Samaria/Sebaste (Palestine)",32.2765,35.1904
"320354FAle - Alexandreion (Palestine)",32.086,35.462
"325355UScy - Scythopolis/Nysa (Palestine)",32.502,35.5019
"327352USep - Sepphoris/Diocaesarea (Palestine)",32.752,35.281
"327355UTib - Tiberias (Palestine)",32.7743,35.5438
"316352FHer - Herodeion (Palestine)",31.6657,35.2417
"313354FMas - Masada (Palestine)",31.3171,35.3537
"313343URap - Raphia (Palestine)",31.2839,34.2592
"328355UTar - Magdala/Taricheai (Palestine)",32.826,35.515
"360370UCha - Chalkis ad Belum (Syria)",35.9878,37.0432
"318347UAzo - Azotos (Palestine)",31.75604,34.656
"362372PBer - Beroia (Syria)",36.1994,37.1629
"347367UEme - Emesa (Syria)",34.7239,36.7143
"315355WAsp - Asphaltitis Lake (Palestine)",31.4929,35.4778
"417127UAlb - Alba Longa (Italy)",41.7464,12.6504
"413162UCan - Cannae (Apulia)",41.2964,16.1515
"411169UBar - Barium (Apulia)",41.1292,16.8703
"384229STro - Trophonius oracle (Boeotia)",38.4312,22.875
"432121WTra - Trasimene lake (Umbria)",43.183,12.053
"450096WTre - Trebia river (Cisalpina)",45.0433,9.614
"340362UHel - Heliopolis (Syria)",34.0071,36.2051
"301313UHel - Heliopolis (Egypt)",30.1293,31.3075
"418123UOst - Ostia (Latium)",41.7559,12.2914
"371153PUAch - Achradina (Syracusa)",37.07,15.288
"361360WOro - Orontes river (Syria)",36.0677,35.9902
"345360UOrt - Orthosia (Phoenicia)",34.5057,35.954
"415126UAnt - Antium (Latium)",41.4552,12.6286
"316345UAnt - Anthedon (Gaza)",31.567,34.475
"322348UApo - Apollonia (Palestine)",32.195,34.8064
"418129UPra - Praeneste (Latium)",41.8399,12.8924
"380156ULeu - Leukopetra (Magna Graecia)",38.0178,15.6358
"401155UPyx - Pyxous/Buxentum (Magna Graecia)",40.0778,15.5214
"366362UAle - Alexandria on Issos (Syria)",36.589,36.166
"364359URho - Rhosos (Syria)",36.413,35.883
"398158ULao - Laos (Magna Graecia)",39.7666,15.8299
"295350UAil - Aila (Arabia)",29.531,35
"389162UTer - Terina (Magna Graecia)",38.9448,16.2389
"357109ULep - Leptis Minor (Africa)",35.6781,10.8663
"326143ULep - Neapolis/Leptis Magna (Libya)",32.6383,14.2905
"359358UPos - Poseideion (Syria)",35.852,35.825
"450121UAdr - Adria (Umbria)",45.049,12.0554
"426140UHat - Hatria (Picenum)",42.5807,13.9766
"414160UElp - Elpiae/Salapia (Apulia)",41.3997,15.9973
"401180UKal - Kallipolis (Magna Graecia)",40.055,17.9763
"337728UTax - Taxila (India)",33.7462,72.8193
"392165RBre - Bruttii (Magna Graecia)",39.2,16.5
"404160RLeu - Leukanoi (Magna Graecia)",40.4,16
"376218EIso - Isova monastery (Ileia)",37.5748,21.7804
"371388UEde - Edessa (Syria)",37.1455,38.7844
"331446UKte - Ktesiphon (Mesopotamia)",33.0937,44.5807
"450196USir - Sirmium (Pannonia)",44.9666,19.6102
"314272UPar - Paraitonion/Ammonia (Egypt)",31.359,27.245
"411013UTar - Tarraco (Spain)",41.1147,1.259
"437073UNik - Nikaia (Gaul)",43.72,7.279
"407006WEbr - Iber River (Spain)",40.7277,0.5741
"379237FCit - City Gates (Piraeus)",37.9475,23.6512
"432030UNar - Narbo (Gaul)",43.181,3.004
"353366ULar - Larisa (Syria)",35.2674,36.567
"384232XSar - Sarakinos cave (Boeotia)",38.4526,23.2045
"389305UIps - Ipsos (Phrygia)",38.8529,30.5267
"366435UGau - Gaugamela battle (Mesopotamia)",36.593,43.481
"360435WLyk - Lykos river (Mesopotamia)",36.042,43.4882
"363432UNin - Nineveh (Mesopotamia)",36.3578,43.1523
"458134UAqu - Aquileia (Venetia)",45.7692,13.368
"370546RHyr - Hyrkania region (Asia)",37,54.6
"400516WHyr - Hyrkanian Sea (Asia)",40,51.6
"348359UMar - Marathos (Phoenicia)",34.8388,35.9069
"372332ULar - Laranda (Lykaonia)",37.1826,33.2114
"370585RPar - Parthia (Asia)",37,58.5
"360440RAdi - Adiabene (Asia)",36,44
"370390ROsr - Osroene (Asia)",37,39
"387393RSop - Sophene (Asia)",38.7,39.3
"375433RGor - Gordyene (Asia)",37.5,43.3
"384224FAAg - Ag. Athanasios fort (Locris)",38.3662,22.3608
"384223LAko - Akona cave (Locris)",38.3956,22.3398
"390313UAmo - Amorion (Phrygia)",39.0189,31.2956
"405205RAti - Atintanes (Illyria)",40.5,20.5
"417127ULan - Lanuvium (Latium)",41.6777,12.6989
"369349WKyd - Kydnos river (Cilicia)",36.9191,34.92
"409145UNol - Nola (Magna Graecia)",40.9256,14.535
"407147UNuc - Nuceria (Magna Graecia)",40.7426,14.6664
"407148USal - Salernum (Magna Graecia)",40.6779,14.766
"406144USur - Surrentum (Magna Graecia)",40.6284,14.3764
"416136UArp - Arpinum (Latium)",41.648,13.61
"413136UFor - Formiae (Latium)",41.2557,13.6012
"441126UAri - Ariminum (Italy)",44.0602,12.5753
"406370UKab - Kabeira/Neokaisareia (Pontus)",40.5918,36.9571
